Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	sumber	tahun	URL	Match-begin corpus position	Match-end corpus position
293	G1A18003	pun datang lalu menyembah kepada Maharaja Mangsapati . Maka segera	ditegur olehnya	seraya katanya , ÒSiapakah / nama anakku ini ? Ó	pun_RP datang_VB lalu_CC menyembah_VB kepada_IN Maharaja_NN Mangsapati_NN ._Z Maka_SC segera_RB	ditegur_VB olehnya_NN	seraya_IN katanya_NN ,_Z ÒSiapakah_NN /_Z nama_NN anakku_NN ini_PR ?_Z Ó_NN	G_disertasi_tesis_skripsi	2018	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=292	16025704	16025705
294	H1A12001	. Kara yang terdiri dari empat huruf itu sering kali	ditekankan oleh mereka	yang telah berpengalaman dalam kampanye-kampanye politik konvensional . Intinya ,	._Z Kara_NN yang_SC terdiri_VB dari_IN empat_CD huruf_NN itu_PR sering_RB kali_NN	ditekankan_VB oleh_IN mereka_PRP	yang_SC telah_MD berpengalaman_VB dalam_IN kampanye-kampanye_NN politik_NN konvensional_JJ ._Z Intinya_NN ,_Z	H_biografi	2012	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=293	17015391	17015393
295	H1A17004	. 6 MEMASUKI RANAH INDUSTRI “Peluang emas akan lebih banyak	ditemukan oleh mereka	yang gigih dalam melakukan pencarian . Setiap langkah akan memberi	._Z 6_CD MEMASUKI_VB RANAH_NN INDUSTRI_NN “Peluang_NN emas_NN akan_MD lebih_RB banyak_CD	ditemukan_VB oleh_IN mereka_PRP	yang_SC gigih_JJ dalam_IN melakukan_VB pencarian_NN ._Z Setiap_CD langkah_NN akan_MD memberi_VB	H_biografi	2017	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=294	18346075	18346077
296	H1A18001	Syekh Siti Jenar tidak henti hentinya menyebarkan ajarannya , walaupun	ditentang oleh mereka	sekalipun . Syekh Siti Jenar menganut paham Thariqat Syathariyah yang	Syekh_NNP Siti_NNP Jenar_NN tidak_NEG henti_NN hentinya_NN menyebarkan_VB ajarannya_NN ,_Z walaupun_SC	ditentang_VB oleh_IN mereka_PRP	sekalipun_SC ._Z Syekh_NNP Siti_NNP Jenar_NN menganut_VB paham_NN Thariqat_NN Syathariyah_NN yang_SC	H_biografi	2018	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=295	18452737	18452739
297	I1E16001	perusahaan yang kurang baik . Kesuksesan dan kegagalan seorang networker	ditentukan oleh dirinya	sendiri . Suka Mengeluh dan Berpikiran Negatif Coba tanyakan pada	perusahaan_NN yang_SC kurang_RB baik_JJ ._Z Kesuksesan_NN dan_CC kegagalan_NN seorang_NND networker_NN	ditentukan_VB oleh_IN dirinya_NN	sendiri_PRP ._Z Suka_VB Mengeluh_VB dan_CC Berpikiran_VB Negatif_JJ Coba_VB tanyakan_NN pada_IN	I_populer	2016	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=296	20093052	20093054
298	B2G15006	tangguh dan bisa membantu serangan . Cita rasa inilah yang	diterapkan oleh dia	. Gawang The Saint termasuk yang paling sedikit kebobolan di	tangguh_JJ dan_CC bisa_MD membantu_VB serangan_NN ._Z Cita_NN rasa_NN inilah_NN yang_SC	diterapkan_VB oleh_IN dia_PRP	._Z Gawang_NN The_NNP Saint_NN termasuk_VB yang_SC paling_RB sedikit_MD kebobolan_VB di_IN	B_majalah	2015	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=297	2641864	2641866
299	I1G11004	Selain pencegahan dan pengobatan , ada juga tip-tip yang dapat	diterapkan oleh mereka	yang terkena DM . Berikut tip-tip yang dapat diikuti .	Selain_IN pencegahan_NN dan_CC pengobatan_NN ,_Z ada_VB juga_RB tip-tip_JJ yang_SC dapat_MD	diterapkan_VB oleh_IN mereka_PRP	yang_SC terkena_VB DM_NNP ._Z Berikut_NN tip-tip_NN yang_SC dapat_MD diikuti_VB ._Z	I_populer	2011	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=298	20625776	20625778
300	C1A15061	Sangat baik . *** Mungkin senyumku yang menipu ini bisa	diterawang oleh beliau	yang sudah memahami diriku . Aku yakin racun cinta yang	Sangat_RB baik_JJ ._Z ***_NN Mungkin_MD senyumku_NN yang_SC menipu_VB ini_PR bisa_MD	diterawang_VB oleh_IN beliau_PRP	yang_SC sudah_MD memahami_VB diriku_NN ._Z Aku_VB yakin_JJ racun_NN cinta_JJ yang_SC	C_cerpen	2015	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=299	5082022	5082024
301	G1B14001	merupakan pemberian pada saat melaksanakan brata yang utama , hasilnya	diterima oleh beliau	yakni memperoleh anugrah sakti tanpa tandingan . ( 3 )	merupakan_VB pemberian_NN pada_IN saat_NN melaksanakan_VB brata_NN yang_SC utama_JJ ,_Z hasilnya_NN	diterima_VB oleh_IN beliau_PRP	yakni_SC memperoleh_VB anugrah_NN sakti_JJ tanpa_IN tandingan_NN ._Z (_Z 3_CD )_Z	G_disertasi_tesis_skripsi	2014	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=300	14904469	14904471
302	I1D20002	yang baik dari audiens bisa mengindikasikan bahwa pidato kita bisa	diterima oleh mereka	. Kalau pidato kita bisa diterima dengan baik tentu menjadi	yang_SC baik_JJ dari_IN audiens_NN bisa_MD mengindikasikan_VB bahwa_SC pidato_NN kita_PRP bisa_MD	diterima_VB oleh_IN mereka_PRP	._Z Kalau_SC pidato_NN kita_PRP bisa_MD diterima_VB dengan_IN baik_JJ tentu_RB menjadi_VB	I_populer	2020	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=301	19703448	19703450
303	A3E18053	KB . Tapi kalau kita ujug-ujug ,  itu belum tentu bisa	diterima oleh mereka	. Kita ( harus ) bisa mengenal lebih jauh dengan	KB_NNP ._Z Tapi_CC kalau_SC kita ujug-ujug_NN ,_Z  itu_NN belum_NEG tentu_RB bisa_MD	diterima_VB oleh_IN mereka_PRP	._Z Kita_PRP (_Z harus_MD )_Z bisa_MD mengenal_VB lebih_RB jauh_JJ dengan_IN	A_koran	2018	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=302	1171614	1171616
304	F1A14014	sharing dana tersebut dan masyarakat menginginkan bantuan stimulan tersebut cepat	diterima oleh mereka	maka tetap diputuskan jumlah bantuan stimulan sebesar Rp . 10.000.000	sharing_FW dana_NN tersebut_PR dan_CC masyarakat_NN menginginkan_VB bantuan_NN stimulan_NN tersebut_PR cepat_JJ	diterima_VB oleh_IN mereka_PRP	maka_SC tetap_RB diputuskan_VB jumlah_NN bantuan_NN stimulan_NN sebesar_JJ Rp_SYM ._Z 10.000.000_CD	F_jurnal	2014	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=303	12409913	12409915
305	F1A14014	sharing dana tersebut dan masyarakat menginginkan bantuan stimulan tersebut cepat	diterima oleh mereka	makatetapdiputuskanjumlahbantuanstimulan sebesar Rp . 10.000.000 , -/KK untuk rehabilitasi rumah	sharing_FW dana_NN tersebut_PR dan_CC masyarakat_NN menginginkan_VB bantuan_NN stimulan_NN tersebut_PR cepat_JJ	diterima_VB oleh_IN mereka_PRP	makatetapdiputuskanjumlahbantuanstimulan_NN sebesar_JJ Rp_SYM ._Z 10.000.000_CD ,_Z -/KK_NN untuk_SC rehabilitasi_NN rumah_NN	F_jurnal	2014	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=304	12411361	12411363
306	H1A11006	diinginkan pemerintah melalui Rinkes . Hal yang tak selamanya bisa	diterima oleh mereka	yang ada di daerah . " Tidak ada gagasan dan	diinginkan_VB pemerintah_NN melalui_IN Rinkes_NN ._Z Hal_NN yang_SC tak_NEG selamanya_RB bisa_MD	diterima_VB oleh_IN mereka_PRP	yang_SC ada_VB di_IN daerah_NN ._Z "_Z Tidak_NEG ada_VB gagasan_NN dan_CC	H_biografi	2011	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=305	16846128	16846130
307	I1E16001	sisi lain , penggu-naan perangkat modern dan canggih kurang bisa	diterima oleh mereka	yang berasal dari kalangan bawah yang jarang sekali bersentuhan dengan	sisi_NN lain_JJ ,_Z penggu-naan_NN perangkat_NN modern_JJ dan_CC canggih_JJ kurang_RB bisa_MD	diterima_VB oleh_IN mereka_PRP	yang_SC berasal_VB dari_IN kalangan_NN bawah_NN yang_SC jarang_RB sekali_RB bersentuhan_VB dengan_IN	I_populer	2016	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=306	20097176	20097178
308	editmm01005010790	Kinerja anggota komite dalam menyelesaikan kasus di internal KPK bisa	diterima oleh mereka	yang dituduh melanggar kode etik maupun publik . Ada sejumlah	Kinerja_NN anggota_NN komite_NN dalam_IN menyelesaikan_VB kasus_NN di_IN internal_JJ KPK_NNP bisa_MD	diterima_VB oleh_IN mereka_PRP	yang_SC dituduh_VB melanggar_VB kode_NN etik_NN maupun_CC publik_NN ._Z Ada_VB sejumlah_CD	A_koran	2015	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=307	26890705	26890707
309	C1A19132	perempuan . Teriakan menjadi-jadi menolak banyak hal yang tidak bisa	diterima oleh mereka	yang punya otak . Negeri ini nyatanya dijadikan lahan tambang	perempuan_NN ._Z Teriakan_NN menjadi-jadi_VB menolak_VB banyak_CD hal_NN yang_SC tidak_NEG bisa_MD	diterima_VB oleh_IN mereka_PRP	yang_SC punya_VB otak_NN ._Z Negeri_NN ini_PR nyatanya_VB dijadikan_VB lahan_NN tambang_NN	C_cerpen	2019	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=308	6205299	6205301
310	L1H15009	memastikan keamanan dan kerahasiaan pencatatan , data dan dokumen yang	diterima olehnya	, termasuk rahasia Bank Penyelenggara dan data pribadi nasabah ,	memastikan_VB keamanan_NN dan_CC kerahasiaan_NN pencatatan_NN ,_Z data_NN dan_CC dokumen_NN yang_SC	diterima_VB olehnya_NN	,_Z termasuk_VB rahasia_NN Bank_NN Penyelenggara_NN dan_CC data_NN pribadi_NN nasabah_NN ,_Z	L_surat_resmi	2015	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=309	28397113	28397114
311	I1D15001	Kemudian Anda akan memengaruhinya dengan cara yang paling nyaman dan	diterima olehnya	. Ini semua dapat dicapai dengan mempersiapkan diri sebelum berkomunikasi	Kemudian_CC Anda_PRP akan_MD memengaruhinya_VB dengan_IN cara_NN yang_SC paling_RB nyaman_JJ dan_CC	diterima_VB olehnya_NN	._Z Ini_PR semua_CD dapat_MD dicapai_VB dengan_SC mempersiapkan_VB diri_NN sebelum_SC berkomunikasi_VB	I_populer	2015	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=310	19544270	19544271
312	I1A16002	al Ghazali ( semoga Allah merahmatinya ) . Yang pertama	diterima olehnya	ketika ingin menjadi murid seorang mursyid adalah perintah untuk mengambil	al_NNP Ghazali_NN (_Z semoga_SC Allah_NNP merahmatinya_VB )_Z ._Z Yang_SC pertama_OD	diterima_VB olehnya_NN	ketika_SC ingin_RB menjadi_VB murid_NN seorang_NND mursyid_NN adalah_VB perintah_NN untuk_SC mengambil_VB	I_populer	2016	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=311	19281821	19281822
313	E1D19002	tetapi oleh cara mereka dalam mengupayakan tercapainya tujuan yang sudah	ditetapkan oleh mereka	sendiri . Intinya , MBO membimbing bawahan untuk lebih mempertanggungjawabkan	tetapi_CC oleh_IN cara_NN mereka_PRP dalam_IN mengupayakan_VB tercapainya_VB tujuan_NN yang_SC sudah_MD	ditetapkan_VB oleh_IN mereka_PRP	sendiri_PRP ._Z Intinya_NN ,_Z MBO_NN membimbing_VB bawahan_NN untuk_SC lebih_RB mempertanggungjawabkan_VB	E_buku_teks	2019	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=312	11143245	11143247
314	H1A15001	tanah-tanahnya . Mereka berhak memungut cuke dalam prosentase tertentu yang	ditetapkan olehnya	dari hasil tanah penduduk yang menumpang di tanahnya . Tuan	tanah-tanahnya_NN ._Z Mereka_PRP berhak_VB memungut_VB cuke_NN dalam_IN prosentase_X tertentu_JJ yang_SC	ditetapkan_VB olehnya_NN	dari_IN hasil_NN tanah_NN penduduk_NN yang_SC menumpang_VB di_IN tanahnya_NN ._Z Tuan_NN	H_biografi	2015	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=313	17761048	17761049
315	C1A14138	mengerti sehingga ia pun tak mengekangnya . Sementara beberapa tahun	ditinggal olehnya	, kehidupan di kota semakin tak keruan . Setiap laki-laki	mengerti_VB sehingga_SC ia_PRP pun_RP tak_NEG mengekangnya_VB ._Z Sementara_SC beberapa_CD tahun_NN	ditinggal_VB olehnya_NN	,_Z kehidupan_NN di_IN kota_NN semakin_RB tak_NEG keruan_JJ ._Z Setiap_CD laki-laki_NN	C_cerpen	2014	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=314	4960578	4960579
316	ekotmm02002020469	dan bukan merupakan mereka , tapi kami kan tidak bisa	ditipu oleh mereka	, " ujar Tongam di Kantor Otoritas Jasa Keuangan ,	dan_CC bukan_NEG merupakan_VB mereka_PRP ,_Z tapi_CC kami_PRP kan_RP tidak_NEG bisa_MD	ditipu_VB oleh_IN mereka_PRP	,_Z "_Z ujar_VB Tongam_NN di_IN Kantor_NNP Otoritas_NN Jasa_NNP Keuangan_NNP ,_Z	A_koran	2019	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=315	27471474	27471476
317	I1H15001	hubungan dengan teman-teman sebayanya dengan harapan dirinya diterima dan tidak	ditolak oleh mereka	. Dalam usaha untuk menjalin hubungan itu , tidak segan	hubungan_NN dengan_IN teman-teman_NN sebayanya_VB dengan_IN harapan_NN dirinya_NN diterima_VB dan_CC tidak_NEG	ditolak_VB oleh_IN mereka_PRP	._Z Dalam_IN usaha_NN untuk_SC menjalin_VB hubungan_NN itu_PR ,_Z tidak_NEG segan_JJ	I_populer	2015	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=316	20921767	20921769
318	A3D16011	bukan atas nama saya , yang ujung-ujungnya surat kuasa pun	ditolak oleh mereka	sendiri . Air Asia menolak mengembalikan uang ke rekening sumber	bukan_NEG atas_IN nama_NN saya_PRP ,_Z yang_SC ujung-ujungnya_NN surat_NN kuasa_NN pun_RP	ditolak_VB oleh_IN mereka_PRP	sendiri_PRP ._Z Air_NN Asia_NNP menolak_VB mengembalikan_VB uang_NN ke_IN rekening_NN sumber_NN	A_koran	2016	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=317	928783	928785
319	C1A16108	dengan lauk yang disajikan catering hotel . Namun bekal itu	ditolak olehnya	. Pakde sudah membawa bekal srundeng dari kelapa yang dipetik	dengan_IN lauk_NN yang_SC disajikan_VB catering_NN hotel_NN ._Z Namun_CC bekal_NN itu_PR	ditolak_VB olehnya_NN	._Z Pakde_RP sudah_MD membawa_VB bekal_NN srundeng_NN dari_IN kelapa_NN yang_SC dipetik_VB	C_cerpen	2016	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=318	5424911	5424912
320	D1A15001	akan datang ke sini . Lagipula , aku tak mau	ditolong oleh mereka	. Aku hanya bisa berharap lokasi ini cukup dekat dengan	akan_MD datang_VB ke_IN sini_PR ._Z Lagipula_NN ,_Z aku_VB tak_NEG mau_MD	ditolong_VB oleh_IN mereka_PRP	._Z Aku_VB hanya_RB bisa_MD berharap_VB lokasi_NN ini_PR cukup_RB dekat_JJ dengan_IN	D_novel	2015	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=319	7639598	7639600
321	D1A19003	rasanya untuk tidak membencinya karena terlalu banyak kenangan pahit yang	ditorehkan olehnya	dengan sengaja . Belum lagi dengan ulahnya yang menyebar fitnah	rasanya_RB untuk_SC tidak_NEG membencinya_VB karena_SC terlalu_RB banyak_CD kenangan_NN pahit_JJ yang_SC	ditorehkan_VB olehnya_NN	dengan_SC sengaja_VB ._Z Belum_NEG lagi_RB dengan_IN ulahnya_NN yang_SC menyebar_VB fitnah_NN	D_novel	2019	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=320	8817026	8817027
322	E1C16002	tersebut hanya khalifah ( kepala negara ) atau orang-orang yang	ditugasi olehnya	. Ketentuan ini berlaku bagi negeri yang menerapkan syariÕat Islam	tersebut_PR hanya_RB khalifah_NN (_Z kepala_NN negara_NN )_Z atau_CC orang-orang_NN yang_SC	ditugasi_VB olehnya_NN	._Z Ketentuan_NN ini_PR berlaku_VB bagi_IN negeri_NN yang_SC menerapkan_VB syariÕat_NN Islam_NNP	E_buku_teks	2016	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=321	10432925	10432926
323	D1A19003	pikiranpikiran cabul ! Dia punya HIV AIDS ! Kalian mau	ditularkan olehnya	! ” “Tidak benar ! ” sanggah Mbok Wilis dengan	pikiranpikiran_NN cabul_JJ !_Z Dia_PRP punya_VB HIV_NNP AIDS_NNP !_Z Kalian_PRP mau_MD	ditularkan_VB olehnya_NN	!_Z ”_NN “Tidak_NN benar_JJ !_Z ”_NN sanggah_VB Mbok_NN Wilis_JJ dengan_IN	D_novel	2019	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=322	8815808	8815809
324	H1A14001	dan usahanya itu , seperti tersebut di dalam AD-nya ,	dituntut olehnya	dengan berdasarkan pada asasnya , ISLAM , yaitu agama yang	dan_CC usahanya_NN itu_PR ,_Z seperti_IN tersebut_PR di_IN dalam_IN AD-nya_NN ,_Z	dituntut_VB olehnya_NN	dengan_SC berdasarkan_VB pada_IN asasnya_NN ,_Z ISLAM_NNP ,_Z yaitu_SC agama_NN yang_SC	H_biografi	2014	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=323	17522627	17522628
325	D1A17002	mata ketika kalimat yang sudah lama kutekan sekuat tenaga itu	diucapkan olehnya	. Aku menutup wajahku karena sesi semacam ini tak boleh	mata_NN ketika_SC kalimat_NN yang_SC sudah_MD lama_JJ kutekan_NN sekuat_JJ tenaga_NN itu_PR	diucapkan_VB olehnya_NN	._Z Aku_VB menutup_VB wajahku_NN karena_SC sesi_NN semacam_IN ini_PR tak_NEG boleh_MD	D_novel	2017	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=324	8294272	8294273
326	I1C17001	) dengan rekan-rekan sesama guru BK . Saya pun sering	diundang oleh beliau	dalam berbagai event guru BK , baik berupa seminar ,	)_Z dengan_IN rekan-rekan_NN sesama_NN guru_NN BK_NN ._Z Saya_PRP pun_RP sering_RB	diundang_VB oleh_IN beliau_PRP	dalam_IN berbagai_CD event_NN guru_NN BK_NN ,_Z baik_CC berupa_VB seminar_NN ,_Z	I_populer	2017	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=325	19374833	19374835
327	E1D16002	masing- masing . Setelah selesai , ubahlah pernyataan sehari-hari yang	diungkapkan oleh mereka	itu menjadi teori dengan cara membuat klasifikasi dan generalisasi .	masing-_NN masing_NN ._Z Setelah_SC selesai_VB ,_Z ubahlah_NN pernyataan_NN sehari-hari_NN yang_SC	diungkapkan_VB oleh_IN mereka_PRP	itu_PR menjadi_VB teori_NN dengan_IN cara_NN membuat_VB klasifikasi_NN dan_CC generalisasi_NN ._Z	E_buku_teks	2016	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=326	10507631	10507633
328	G1A12001	situasi- situasi batas mencakup orang-orang yang dirugikan dan orang-orang yang	diuntungkan olehnya	. Yang dirugikan akan mengarahkan tindakan-tindakan yang kritis , sebaliknya	situasi-_NN situasi_NN batas_NN mencakup_VB orang-orang_NN yang_SC dirugikan_VB dan_CC orang-orang_NN yang_SC	diuntungkan_VB olehnya_NN	._Z Yang_SC dirugikan_VB akan_MD mengarahkan_VB tindakan-tindakan_NN yang_SC kritis_JJ ,_Z sebaliknya_CC	G_disertasi_tesis_skripsi	2012	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=327	14356216	14356217
329	G1A12002	kekuatan alam altruistik ada dalam diri setiap manusia untuk mulai	diupayakan olehnya	, yakni untuk mengubah perilaku sosial individu dari egoistik ke	kekuatan_NN alam_NN altruistik_NN ada_VB dalam_IN diri_NN setiap_CD manusia_NN untuk_SC mulai_MD	diupayakan_VB olehnya_NN	,_Z yakni_SC untuk_SC mengubah_VB perilaku_NN sosial_JJ individu_NN dari_IN egoistik_NN ke_IN	G_disertasi_tesis_skripsi	2012	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=328	14400546	14400547
330	K1A212048	. Man begitu optimis bahwa dua jenis asuransi yang terus	diupayakan olehnya	akan terwujud . Ia pun mengimbau kepada semua ahli hukum	._Z Man_NN begitu_PR optimis_NN bahwa_SC dua_CD jenis_NND asuransi_NN yang_SC terus_RB	diupayakan_VB olehnya_NN	akan_MD terwujud_VB ._Z Ia_PRP pun_RP mengimbau_VB kepada_IN semua_CD ahli_NN hukum_NN	K_laman_resmi	2012	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=329	24229478	24229479
331	I1E13001	, sehingga hasilnya telah diverifikasi terlebih dahulu , serta dapat	diverifikasi oleh mereka	yang ingin menguji keabsahan dari hasil observasi tersebut . Misalnya	,_Z sehingga_SC hasilnya_NN telah_MD diverifikasi_VB terlebih_RB dahulu_NN ,_Z serta_CC dapat_MD	diverifikasi_VB oleh_IN mereka_PRP	yang_SC ingin_RB menguji_VB keabsahan_NN dari_IN hasil_NN observasi_NN tersebut_PR ._Z Misalnya_JJ	I_populer	2013	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=330	19769139	19769141
332	H1A17005	, santri , dan masyarakat sekitar . Idkhaalussuruur ini bisa	diwujudkan oleh beliau	dengan berbagai macam sikap atau perilaku , seperti memberi ,	,_Z santri_NN ,_Z dan_CC masyarakat_NN sekitar_RB ._Z Idkhaalussuruur_NN ini_PR bisa_MD	diwujudkan_VB oleh_IN beliau_PRP	dengan_IN berbagai_CD macam_NND sikap_NN atau_CC perilaku_NN ,_Z seperti_IN memberi_VB ,_Z	H_biografi	2017	https://cqpweb.lancs.ac.uk/tbik3/context.php?qid=00dlx4&batch=331	18430519	18430521
